"V1"	"V2"	"sample.id"	"spawning.season"	"cluster"	"cluster.jake"
-0.00559064060083186	0.0164162073573639	"Hastkar_554"	NA	"Spring-like"	1
-0.0212172260662451	-0.00371960860438908	"Hastkar_555"	NA	"Spring-like"	NA
-0.0223389994850153	-0.00124913686759784	"Hastkar_556"	NA	"Spring-like"	1
-0.0223299716294654	0.000713614247732342	"Hastkar_557"	NA	"Spring-like"	NA
-0.0229631943861375	0.00174757859063284	"Hastkar_558"	NA	"Spring-like"	1
-0.0231570979849726	0.000738084756274182	"Hastkar_559"	NA	"Spring-like"	NA
0.0240464093671855	0.00439714221674454	"Hastkar_560"	NA	"Intermediate"	1
0.0201582676519384	-0.0221973314878617	"Hastkar_561"	NA	"Intermediate"	1
-0.0054451511139077	-0.0175558522391516	"Hastkar_562"	NA	"Spring-like"	1
-0.0243678611482624	0.00374925046490542	"Hastkar_563"	NA	"Spring-like"	NA
0.0223319311640115	0.0254175633442144	"Hastkar_564"	NA	"Intermediate"	1
-0.0227467697957137	-0.00100407336574045	"Hastkar_565"	NA	"Spring-like"	1
-0.023524452218699	0.00185449834955491	"Hastkar_566"	NA	"Spring-like"	1
0.00732605397273658	0.0113443382914118	"Hastkar_567"	NA	NA	1
-0.0236598505777043	0.00886274787111422	"Hastkar_568"	NA	"Spring-like"	NA
-0.0240907413901005	-0.000991504804553358	"Hastkar_569"	NA	"Spring-like"	NA
-0.0098356868730119	0.00316182620256327	"Hastkar_570"	NA	"Spring-like"	NA
-0.0192886918984691	0.00113326716499749	"Hastkar_571"	NA	"Spring-like"	1
-0.0241133737097378	0.000338836809247766	"Hastkar_572"	NA	"Spring-like"	NA
0.055294636951882	0.0179201557132131	"Hastkar_573"	NA	NA	2
0.0449152058191445	-0.00480500609256268	"Hastkar_574"	NA	NA	NA
-0.0237279378117573	0.0021056226457931	"Hastkar_575"	NA	"Spring-like"	1
0.0447780724302915	-0.00305806002862254	"Hastkar_576"	NA	NA	NA
0.0191994624677723	0.0131040838646946	"Hastkar_577"	NA	"Intermediate"	1
-0.0238687093866049	0.00159657941971829	"Hastkar_578"	NA	"Spring-like"	NA
-0.0205415006083343	-0.0078635084558526	"Hastkar_579"	NA	"Spring-like"	NA
0.038571116180127	0.0293725777434258	"Hastkar_580"	NA	"Intermediate"	NA
0.0214103508303744	-0.0080368267300777	"Hastkar_581"	NA	"Intermediate"	NA
-0.00554688791870379	0.00570648339067144	"Hastkar_582"	NA	"Spring-like"	NA
-0.00413146237893301	0.00294037605794021	"Hastkar_583"	NA	"Spring-like"	1
0.0846296909412345	-0.174064468346672	"Hastkar_584"	NA	"Autumn-like"	2
0.08733013337262	0.0562271714272076	"Hastkar_585"	NA	"Autumn-like"	NA
-0.0235894723744885	0.00284865034774885	"Hastkar_586"	NA	"Spring-like"	1
0.0832194700648286	0.0760148399852049	"Hastkar_587"	NA	"Autumn-like"	2
-0.0211397476314157	-0.00256448051628169	"Hastkar_588"	NA	"Spring-like"	NA
-0.0240829078874132	-0.000653059533419411	"Hastkar_589"	NA	"Spring-like"	1
-0.0225637575788005	-0.000929704976410594	"Hastkar_590"	NA	"Spring-like"	NA
-0.0024353924038157	0.00666818209347044	"Hastkar_591"	NA	NA	NA
-0.0214565921344161	-0.00812073460664596	"Hastkar_592"	NA	"Spring-like"	NA
-0.0148003419725109	0.0175000698361213	"Hastkar_593"	NA	"Spring-like"	1
-0.0226466035218091	0.00237298294043594	"Hastkar_594"	NA	"Spring-like"	1
0.00994686687146573	0.00560482350450809	"Hastkar_595"	NA	NA	NA
-0.0175461196026846	-0.00416575733866019	"Hastkar_596"	NA	"Spring-like"	1
-0.021264604258115	-0.0207996792858157	"Hastkar_597"	NA	"Spring-like"	1
0.030864170517154	-0.114451624404984	"Hastkar_598"	NA	"Intermediate"	1
0.00133132955598645	0.0119348046018069	"Hastkar_599"	NA	NA	NA
9.27059181786082e-11	-1.70050472604875e-11	"Hastkar_600"	NA	NA	1
0.0481680153703879	-0.0134131842541926	"Hastkar_601"	NA	NA	2
-0.0106617317853175	0.0155103410457894	"Hastkar_602"	NA	"Spring-like"	1
-0.0144802966164557	0.00461849489890297	"Hastkar_603"	NA	"Spring-like"	1
-0.0099408031540458	0.0003885224055854	"Hastkar_604"	NA	"Spring-like"	NA
-0.0225786559673623	0.000219254688353799	"Hastkar_605"	NA	"Spring-like"	1
-0.0175012898141802	-9.70614306893082e-05	"Hastkar_606"	NA	"Spring-like"	NA
-0.0176253218073841	0.000506634349455751	"Hastkar_607"	NA	"Spring-like"	NA
-0.0216908085875395	0.000359171613310093	"Hastkar_608"	NA	"Spring-like"	NA
0.028813863469343	0.0601587676952722	"Hastkar_609"	NA	"Intermediate"	NA
-0.0223949288801699	-0.000673063439834898	"Hastkar_610"	NA	"Spring-like"	1
-0.009477436733945	0.00410993459118392	"Hastkar_611"	NA	"Spring-like"	NA
-0.0213550443195659	-0.00358882904330188	"Hastkar_612"	NA	"Spring-like"	NA
-0.0231625096865635	0.00185675211605148	"Hastkar_613"	NA	"Spring-like"	1
0.0421208494810698	-0.080166433152478	"Hastkar_614"	NA	"Intermediate"	1
0.0880039658241338	0.0739306442997884	"Hastkar_615"	NA	"Autumn-like"	NA
-0.010286234928078	-0.00880708162498586	"Hastkar_616"	NA	"Spring-like"	1
0.02743678181454	0.0186361275237177	"Hastkar_617"	NA	"Intermediate"	1
-0.0225798545840076	0.00805255560469943	"Hastkar_618"	NA	"Spring-like"	NA
0.0390405583071325	0.0494534157209875	"Hastkar_619"	NA	"Intermediate"	NA
-0.0183210678507006	0.00298602232543402	"Hastkar_620"	NA	"Spring-like"	NA
-0.0244645058348476	0.00213524386572032	"Hastkar_621"	NA	"Spring-like"	NA
0.0264014170953199	-0.117430640325993	"Hastkar_622"	NA	"Intermediate"	1
-0.0232578063565821	0.00275992189595857	"Hastkar_623"	NA	"Spring-like"	NA
-0.0229261014684634	0.000765977931716978	"Hastkar_624"	NA	"Spring-like"	NA
-0.0246961736464448	-0.0021240436103497	"Hastkar_625"	NA	"Spring-like"	1
0.0253537854413436	0.0238025721117687	"Hastkar_626"	NA	"Intermediate"	1
0.00936538860587473	0.0297372568659413	"Hastkar_627"	NA	NA	1
0.0869941622050972	0.120218475569058	"Hastkar_628"	NA	"Autumn-like"	2
-0.0132678957343193	0.00184662490851052	"Hastkar_629"	NA	"Spring-like"	1
-0.00905717653332874	0.0058173351533232	"Hastkar_630"	NA	"Spring-like"	1
-0.00274845397948544	-0.0558950018115209	"Hastkar_631"	NA	NA	1
-0.0226471847718452	0.00524128858354348	"Hastkar_632"	NA	"Spring-like"	NA
-0.0165010350349376	0.000706211591443114	"Hastkar_633"	NA	"Spring-like"	1
-0.0076257768037302	0.010130480306287	"Hastkar_634"	NA	"Spring-like"	1
0.0399774372434392	-0.154677402231777	"Hastkar_635"	NA	"Intermediate"	NA
-0.0237660289895439	5.87531269497654e-05	"Hastkar_636"	NA	"Spring-like"	NA
-0.0222246695173656	-0.00476815971233316	"Hastkar_637"	NA	"Spring-like"	NA
0.0305984713198991	0.02272529992458	"Hastkar_638"	NA	"Intermediate"	1
0.0418065348856914	0.0547477538201743	"Hastkar_639"	NA	"Intermediate"	NA
-0.0157697633399082	0.00316559785584856	"Hastkar_640"	NA	"Spring-like"	NA
0.0580925872616385	0.0546662215752879	"Hastkar_641"	NA	NA	1
-0.0157540153748961	-0.00172712253517791	"Hastkar_642"	NA	"Spring-like"	1
-0.0249967664816829	0.00368544345910612	"Hastkar_643"	NA	"Spring-like"	1
-0.0206161478746774	0.00452228104509327	"Hastkar_644"	NA	"Spring-like"	1
0.00267750787819844	0.0166123123551983	"Hastkar_645"	NA	NA	NA
-0.0215329583145817	-0.00549900780524207	"Hastkar_646"	NA	"Spring-like"	1
-0.00906893095968752	0.00819535941952448	"Hastkar_647"	NA	"Spring-like"	NA
-0.0226224962994698	0.00675396223506303	"Hastkar_648"	NA	"Spring-like"	1
-0.0220844586399878	0.00137364087103482	"Hastkar_649"	NA	"Spring-like"	NA
0.0311232745772646	0.0461074284594006	"Hastkar_650"	NA	"Intermediate"	1
-0.0193849458891391	-0.00256608157804178	"Hastkar_651"	NA	"Spring-like"	NA
-0.0244502622142879	-0.00119814155957064	"Hastkar_652"	NA	"Spring-like"	1
0.024614547273697	0.0600238619994826	"Hastkar_653"	NA	"Intermediate"	1
0.0218000756159872	0.0111507559009054	"Hastkar_654"	NA	"Intermediate"	1
0.0312390432169773	0.0502645485248498	"Hastkar_655"	NA	"Intermediate"	1
0.0186293484613204	-0.0537805841913281	"Hastkar_656"	NA	"Intermediate"	NA
-0.0233136489728394	0.000186145139317241	"Hastkar_657"	NA	"Spring-like"	NA
-0.0232965891237144	0.00347897309416773	"Hastkar_658"	NA	"Spring-like"	NA
0.0292653773489777	0.0215314129026132	"Hastkar_659"	NA	"Intermediate"	NA
-0.00806764847421904	0.0087865983217008	"Hastkar_660"	NA	"Spring-like"	NA
-0.0203408696050927	0.0013613161519762	"Hastkar_661"	NA	"Spring-like"	NA
0.0103241274679255	-0.0056742528383692	"Hastkar_662"	NA	NA	1
0.0588506570675663	0.00692699567593533	"Hastkar_663"	NA	NA	2
0.0788633308095191	-0.0328221335637872	"Hastkar_664"	NA	"Autumn-like"	NA
-0.0229155352247062	0.00170441224027574	"Hastkar_665"	NA	"Spring-like"	NA
0.0239508386919331	0.0184919358573349	"Hastkar_666"	NA	"Intermediate"	1
0.060839374069042	0.0693256175765808	"Hastkar_667"	NA	NA	NA
-0.0210414797494899	0.00250448037108753	"Hastkar_668"	NA	"Spring-like"	NA
-0.0204104879606742	0.00496274484387438	"Hastkar_669"	NA	"Spring-like"	NA
-0.0103729911852361	0.00399855346155365	"Hastkar_670"	NA	"Spring-like"	1
0.0388580633400984	0.0398422177828819	"Hastkar_671"	NA	"Intermediate"	1
0.00301768189300485	0.00608324636294622	"Hastkar_672"	NA	NA	NA
0.0176381950845398	-0.0166553236029348	"Hastkar_673"	NA	"Intermediate"	1
0.032552704607679	-0.00935480756532165	"Hastkar_674"	NA	"Intermediate"	1
-0.0238970727226544	-0.000894848485266611	"Hastkar_675"	NA	"Spring-like"	NA
-0.00624105825491086	0.00647797629642331	"Hastkar_676"	NA	"Spring-like"	NA
-0.0162569974342408	0.0102529287515379	"Hastkar_677"	NA	"Spring-like"	NA
-0.0250093970341239	0.000706336829057058	"Hastkar_678"	NA	"Spring-like"	NA
-0.0191907544967384	0.00203316646680025	"Hastkar_679"	NA	"Spring-like"	1
0.0510885415841789	-0.124315162620399	"Hastkar_680"	NA	NA	2
-0.0188738091735659	0.00610056210418386	"Hastkar_681"	NA	"Spring-like"	NA
0.0258761606810346	-0.0204059325540217	"Hastkar_682"	NA	"Intermediate"	1
-0.0132055459322907	0.00463605865484152	"Hastkar_683"	NA	"Spring-like"	1
-0.017276622535212	0.00390227204240221	"Hastkar_684"	NA	"Spring-like"	NA
-0.0199781311116177	0.00475566963421924	"Hastkar_685"	NA	"Spring-like"	NA
-0.0210963100736084	0.00369319657480835	"Hastkar_686"	NA	"Spring-like"	1
-0.0250761097443013	0.00187237481045682	"Hastkar_687"	NA	"Spring-like"	1
-0.0229173144883754	-0.00923398460705684	"Hastkar_688"	NA	"Spring-like"	NA
-0.0235932723271883	-0.0084599819530116	"Hastkar_689"	NA	"Spring-like"	NA
-0.023093954842565	0.00607949443088554	"Hastkar_690"	NA	"Spring-like"	1
-0.0226292263901755	-0.0116177209941126	"Hastkar_691"	NA	"Spring-like"	NA
0.0354247680740444	0.0347131777766314	"Hastkar_692"	NA	"Intermediate"	1
0.0469701211530543	0.0652948261109718	"Hastkar_693"	NA	NA	NA
0.0363826270240145	-0.0243154217949973	"Hastkar_694"	NA	"Intermediate"	1
-0.00726998297275107	0.0094764487566747	"Hastkar_695"	NA	"Spring-like"	1
0.032837596097272	0.042288844406606	"Hastkar_696"	NA	"Intermediate"	NA
-0.0141373412792513	0.00508741492005371	"Hastkar_697"	NA	"Spring-like"	NA
-0.0226730443395116	0.00204815488054255	"Hastkar_698"	NA	"Spring-like"	1
-0.0213758601755736	0.00361763179319369	"Hastkar_699"	NA	"Spring-like"	NA
-0.00995363017090446	0.0121923251753127	"Hastkar_700"	NA	"Spring-like"	1
-0.0227553360219705	0.00323555114984507	"Hastkar_701"	NA	"Spring-like"	1
-0.0218669206888784	-0.00127967760756162	"Hastkar_702"	NA	"Spring-like"	NA
0.015754943436076	0.024090114721509	"Hastkar_703"	NA	"Intermediate"	1
-0.0235417715704177	0.00258211132489727	"Hastkar_704"	NA	"Spring-like"	1
-0.00873192520872129	0.00897521478180883	"Hastkar_705"	NA	"Spring-like"	1
-0.0202280686391849	0.00551932234868202	"Hastkar_706"	NA	"Spring-like"	NA
0.0359308110778872	-0.10497900921082	"Hastkar_707"	NA	"Intermediate"	1
-0.00117419241632735	-0.00343301148908837	"Hastkar_708"	NA	NA	NA
0.0807789429439334	-0.112378052349641	"Hastkar_709"	NA	"Autumn-like"	2
-0.0221965649220005	0.00322553750783055	"Hastkar_710"	NA	"Spring-like"	1
-0.023368124154436	0.00336021495102196	"Hastkar_711"	NA	"Spring-like"	1
-0.012960368466676	0.00355721925701614	"Hastkar_712"	NA	"Spring-like"	1
0.0356798815597851	-0.010198058940286	"Hastkar_713"	NA	"Intermediate"	1
0.0303747935752518	0.0251823685661127	"Hastkar_714"	NA	"Intermediate"	1
-0.0161124409758914	0.0113499759256212	"Hastkar_715"	NA	"Spring-like"	1
0.0378579530625254	0.0583427493381741	"Hastkar_716"	NA	"Intermediate"	NA
-0.0252545232934028	-0.00117816450734107	"Hastkar_717"	NA	"Spring-like"	1
-0.0211688441340827	-0.00185986808486818	"Hastkar_718"	NA	"Spring-like"	NA
0.0280866367438716	0.0189102038322757	"Hastkar_719"	NA	"Intermediate"	NA
-0.0239463928043748	-0.00374483633606882	"Hastkar_720"	NA	"Spring-like"	NA
-0.0225874843731644	0.00118046416902109	"Hastkar_721"	NA	"Spring-like"	1
0.082999832420947	0.00463845706316195	"Hastkar_722"	NA	"Autumn-like"	2
-0.0167999397710011	-0.000296231642786913	"Hastkar_723"	NA	"Spring-like"	1
0.0295929112888329	0.0581194394732472	"Hastkar_724"	NA	"Intermediate"	1
-0.023518025824828	-0.00564183670422311	"Hastkar_725"	NA	"Spring-like"	1
-0.0202536689468813	0.00539328405064109	"Hastkar_726"	NA	"Spring-like"	1
0.032390520017032	-0.035100715914096	"Hastkar_727"	NA	"Intermediate"	NA
0.0261324983655095	-0.0202094779753477	"Hastkar_728"	NA	"Intermediate"	NA
0.0732327330507836	0.0739213826985045	"Hastkar_729"	NA	"Autumn-like"	NA
-0.0197042005943686	0.000556252635389561	"Hastkar_730"	NA	"Spring-like"	2
-0.0232276493502165	0.00349914371754082	"Hastkar_731"	NA	"Spring-like"	NA
-0.0186773274728811	9.23366248178229e-05	"Hastkar_732"	NA	"Spring-like"	NA
-0.0224919472152886	-0.00063687283307057	"Hastkar_733"	NA	"Spring-like"	NA
-0.0231932840979523	-0.00347094652333136	"Hastkar_734"	NA	"Spring-like"	NA
0.0518270573885875	-0.0533298343916509	"Hastkar_735"	NA	NA	NA
-0.0244010399252491	0.00277417669032328	"Hastkar_736"	NA	"Spring-like"	NA
0.0291339727479934	0.0242487025507622	"Hastkar_737"	NA	"Intermediate"	1
-0.0102212629264706	0.00401116376602847	"Hastkar_738"	NA	"Spring-like"	1
-0.0218072854951234	-0.00722266022171258	"Hastkar_739"	NA	"Spring-like"	NA
-0.0231219898272887	0.00293129143271045	"Hastkar_740"	NA	"Spring-like"	1
-0.0042335078181798	0.0101945909023216	"Hastkar_741"	NA	"Spring-like"	NA
-0.0178290255494941	-0.00013997239008028	"Hastkar_742"	NA	"Spring-like"	NA
-0.00281237529601139	0.00620136242506394	"Hastkar_743"	NA	NA	1
-0.00303912539224463	0.0132845121616517	"Hastkar_744"	NA	NA	1
-0.0240507314760277	-0.00404194663526166	"Hastkar_745"	NA	"Spring-like"	1
-0.0157660772877295	0.00472060137127779	"Hastkar_746"	NA	"Spring-like"	1
-0.0102740303579583	0.00408267257468707	"Hastkar_747"	NA	"Spring-like"	1
0.0235071174995963	0.035761085702733	"Hastkar_748"	NA	"Intermediate"	NA
-0.0238399564199736	0.00655674619924466	"Hastkar_749"	NA	"Spring-like"	1
-0.0246662182109399	9.59478562404629e-05	"Hastkar_750"	NA	"Spring-like"	1
-0.0220868523955074	0.0058289862514831	"Hastkar_751"	NA	"Spring-like"	1
-0.00699360857029373	-0.0269028651677934	"Hastkar_752"	NA	"Spring-like"	NA
-0.0126511317295533	0.00865564355164883	"Hastkar_753"	NA	"Spring-like"	1
0.034206137066943	0.0282357945511593	"Hastkar_754"	NA	"Intermediate"	NA
-0.0216124586519076	-0.00267108765096767	"Hastkar_755"	NA	"Spring-like"	NA
-0.00936395845707828	0.0093048858869016	"Hastkar_756"	NA	"Spring-like"	1
0.0465773161326171	-0.101089173373341	"Hastkar_757"	NA	NA	NA
0.00131371310299014	-0.0042041837245116	"Hastkar_758"	NA	NA	1
-0.0176588329374227	0.00594261271326626	"Hastkar_759"	NA	"Spring-like"	1
-0.0135949400748592	6.91145594827037e-05	"Hastkar_760"	NA	"Spring-like"	NA
0.0642105722551513	0.084343517188843	"Hastkar_761"	NA	"Autumn-like"	1
-0.0251540584266743	-0.000262736219308128	"Hastkar_762"	NA	"Spring-like"	NA
-0.0233666063178917	-0.00241279840713257	"Hastkar_763"	NA	"Spring-like"	1
-0.0113785738258078	0.000555538387065532	"Hastkar_764"	NA	"Spring-like"	1
-0.0216388079568857	0.00145601147278699	"Hastkar_765"	NA	"Spring-like"	1
0.0645216724876901	-0.011070702494289	"Hastkar_766"	NA	"Autumn-like"	2
-0.0162406805462977	-0.00305249166567421	"Hastkar_767"	NA	"Spring-like"	NA
0.0248202209868336	0.040887076325287	"Hastkar_768"	NA	"Intermediate"	1
0.0194209119734062	0.0425799685707077	"Hastkar_769"	NA	"Intermediate"	1
-0.0221312679927541	-0.00178513150885482	"Hastkar_770"	NA	"Spring-like"	1
-0.0229154424919712	-0.00724613564247479	"Hastkar_771"	NA	"Spring-like"	NA
-0.022391755339861	-0.00739509991838758	"Hastkar_772"	NA	"Spring-like"	NA
0.0374694752970098	0.030541322726376	"Hastkar_773"	NA	"Intermediate"	NA
-0.0226485801898424	0.00198281218772246	"Hastkar_774"	NA	"Spring-like"	1
0.0356601426540247	0.0210025756447948	"Hastkar_775"	NA	"Intermediate"	1
0.030822278110631	-0.0668209328848059	"Hastkar_776"	NA	"Intermediate"	NA
-0.0168555534852948	-0.00318920959789434	"Hastkar_777"	NA	"Spring-like"	NA
-0.0223015409022833	-0.00136594589566564	"Hastkar_778"	NA	"Spring-like"	1
-0.0174934993467167	-0.0241302924487278	"Hastkar_779"	NA	"Spring-like"	NA
-0.0238510337167644	-0.00095414122484651	"Hastkar_780"	NA	"Spring-like"	1
-0.0220918781499291	-0.00577461010667918	"Hastkar_781"	NA	"Spring-like"	NA
0.03267762552134	-0.116249110492488	"Hastkar_782"	NA	"Intermediate"	1
0.019884750867592	-0.0268852804656212	"Hastkar_783"	NA	"Intermediate"	NA
-0.0223893769925215	0.00200603024518771	"Hastkar_784"	NA	"Spring-like"	NA
0.0447084083983457	-0.000443399658873064	"Hastkar_785"	NA	NA	NA
-0.0223371817415283	0.0007611459647161	"Hastkar_786"	NA	"Spring-like"	NA
0.00259134877208084	0.0229445876937164	"Hastkar_787"	NA	NA	1
0.0380000745887651	0.0349980468038749	"Hastkar_788"	NA	"Intermediate"	1
-0.0153795672715376	0.0070278627976572	"Hastkar_789"	NA	"Spring-like"	1
0.0182619106825132	0.00843227148813967	"Hastkar_790"	NA	"Intermediate"	NA
-0.024183323263225	0.00263922012109595	"Hastkar_791"	NA	"Spring-like"	1
-0.0220393638227741	0.00646598289251874	"Hastkar_792"	NA	"Spring-like"	1
-0.0242032762677836	0.000778876652861994	"Hastkar_793"	NA	"Spring-like"	NA
0.00324148736064404	0.00870038481404629	"Hastkar_794"	NA	NA	1
-0.00980526609967853	-0.00460862969874049	"Hastkar_795"	NA	"Spring-like"	NA
-0.0193652669627901	-0.00746134139735974	"Hastkar_796"	NA	"Spring-like"	NA
-0.0224584434396294	0.00252802613766701	"Hastkar_797"	NA	"Spring-like"	1
-0.0246693392933811	0.00199563046570711	"Hastkar_798"	NA	"Spring-like"	1
-0.0169503092608697	-6.87417734188785e-05	"Hastkar_799"	NA	"Spring-like"	NA
0.00142396431217197	0.00585723209605232	"Hastkar_800"	NA	NA	NA
-0.0222609420721114	-0.00356587359983997	"Hastkar_801"	NA	"Spring-like"	1
0.0145072662230817	0.01991309763234	"Hastkar_802"	NA	NA	NA
-0.0223198739564272	0.00444639647954536	"Hastkar_803"	NA	"Spring-like"	1
0.0321168657027986	0.0602379344253676	"Hastkar_804"	NA	"Intermediate"	NA
0.0355489557242707	0.0331780193588578	"Hastkar_805"	NA	"Intermediate"	1
0.0485694737620356	0.0361374474434931	"Hastkar_806"	NA	NA	NA
-0.021553972288687	-0.00211590678730639	"Hastkar_807"	NA	"Spring-like"	1
0.0798520958828967	0.0438528379580657	"Hastkar_808"	NA	"Autumn-like"	2
-0.0230218208498825	-0.00565893863627231	"Hastkar_809"	NA	"Spring-like"	NA
-0.0214748372273833	0.00168495503804301	"Hastkar_810"	NA	"Spring-like"	1
-0.0230562065798645	0.0159164189364466	"Hastkar_811"	NA	"Spring-like"	1
-0.0181016472955445	0.0102599215645248	"Hastkar_812"	NA	"Spring-like"	NA
0.0521818106282634	0.0226134629287526	"Hastkar_813"	NA	NA	NA
-0.0228104974177436	0.00103146180555775	"Hastkar_814"	NA	"Spring-like"	1
-0.0214643705086476	0.000261258821662944	"Hastkar_815"	NA	"Spring-like"	1
-0.00283091258496679	0.00356852183798073	"Hastkar_816"	NA	NA	NA
-0.0233995443523192	-0.00584616162783618	"Hastkar_817"	NA	"Spring-like"	NA
0.0661317156195731	-0.0106343612996153	"Hastkar_818"	NA	"Autumn-like"	1
-0.0213101146169553	-0.0277361211555641	"Hastkar_819"	NA	"Spring-like"	NA
-0.0247357304036268	-0.00275860170316633	"Hastkar_820"	NA	"Spring-like"	1
-0.0220195445731619	0.00176074226510986	"Hastkar_821"	NA	"Spring-like"	1
-0.0235722925073981	-0.00185703658140989	"Hastkar_822"	NA	"Spring-like"	NA
0.0395326157475363	0.0222295293167165	"Hastkar_823"	NA	"Intermediate"	1
0.0803630934369945	-0.079892658613064	"Hastkar_824"	NA	"Autumn-like"	2
-0.0207891104995203	-0.00181019712331021	"Hastkar_825"	NA	"Spring-like"	1
-0.0138497262874799	0.00391324411905105	"Hastkar_826"	NA	"Spring-like"	NA
-0.0119366071580209	-0.00913272898594827	"Hastkar_827"	NA	"Spring-like"	NA
0.00285346695757172	0.0123979055392322	"Hastkar_828"	NA	NA	NA
-0.0210629019974052	-0.000890786417334423	"Hastkar_829"	NA	"Spring-like"	1
0.0432346378976947	-0.0389218306008666	"Hastkar_830"	NA	"Intermediate"	2
-0.021198961637385	0.00123454019856916	"Hastkar_831"	NA	"Spring-like"	NA
0.0387752440898028	0.0322160390848835	"Hastkar_832"	NA	"Intermediate"	NA
0.0230845275238575	-0.0520893915009128	"Hastkar_833"	NA	"Intermediate"	1
-0.0186988048016726	-0.00293397275294783	"Hastkar_834"	NA	"Spring-like"	NA
-0.0241741632235893	0.00175507828436475	"Hastkar_835"	NA	"Spring-like"	1
-0.0229374200537832	-0.0224834005967452	"Hastkar_836"	NA	"Spring-like"	1
-0.00829311093525838	-0.00246654105069954	"Hastkar_837"	NA	"Spring-like"	NA
0.0126638312638311	-0.0906259894535486	"Hastkar_838"	NA	NA	NA
-0.0206610302720605	0.000160943566390419	"Hastkar_839"	NA	"Spring-like"	NA
0.0133238686076683	0.0216931950938545	"Hastkar_840"	NA	NA	NA
0.0688360430710623	-0.0310590359133096	"Hastkar_841"	NA	"Autumn-like"	2
-0.00117353463995361	0.0111403143302187	"Hastkar_842"	NA	NA	1
-0.0244576569983506	0.00165591618350489	"Hastkar_843"	NA	"Spring-like"	1
0.0354562487147448	0.0150046024624285	"Hastkar_844"	NA	"Intermediate"	NA
0.0216985829372173	0.0227845902451734	"Hastkar_845"	NA	"Intermediate"	NA
-0.0239440586141679	-0.00107915924166242	"Hastkar_846"	NA	"Spring-like"	1
-0.0197584842141236	0.000454726485992846	"Hastkar_847"	NA	"Spring-like"	NA
0.040229002321403	-0.0686801131079214	"Hastkar_848"	NA	"Intermediate"	1
-0.0242271202233825	0.000565859557454008	"Hastkar_849"	NA	"Spring-like"	NA
-0.00837836553277974	0.010019083698239	"Hastkar_850"	NA	"Spring-like"	NA
0.0195160750934512	0.0120553134008166	"Hastkar_851"	NA	"Intermediate"	1
-0.0220458352437592	0.000721751539322235	"Hastkar_852"	NA	"Spring-like"	NA
-0.0211824951826253	-0.00982255283550363	"Hastkar_853"	NA	"Spring-like"	1
0.0320492579972704	0.0026527565771268	"Hastkar_854"	NA	"Intermediate"	1
0.0476077874179856	0.0077580276043723	"Hastkar_855"	NA	NA	1
-0.0225379201240658	-0.00129453099191631	"Hastkar_856"	NA	"Spring-like"	1
-0.0141882153887526	0.00337103637581	"Hastkar_857"	NA	"Spring-like"	1
0.0343482862090791	0.0234903034093114	"Hastkar_858"	NA	"Intermediate"	1
-0.0235722077009347	0.00231590685436966	"Hastkar_859"	NA	"Spring-like"	1
-0.0177512467019188	0.000384856120282543	"Hastkar_860"	NA	"Spring-like"	1
-0.0253526652218812	-0.000487385672442262	"Hastkar_861"	NA	"Spring-like"	1
-0.0176238531000001	-0.00534695282002141	"Hastkar_862"	NA	"Spring-like"	NA
-0.023185182619112	0.00678065443958951	"Hastkar_863"	NA	"Spring-like"	NA
-0.0251523878142253	0.000302501191762713	"Hastkar_864"	NA	"Spring-like"	1
0.0626891287317579	0.0737115244924619	"Hastkar_865"	NA	"Autumn-like"	NA
-0.0211813811428009	0.00803597071597274	"Hastkar_866"	NA	"Spring-like"	NA
-0.0102641268128602	0.00999650103778532	"Hastkar_867"	NA	"Spring-like"	NA
-0.0254640965602925	0.00321188234008127	"Hastkar_868"	NA	"Spring-like"	1
-0.0240995950385373	0.00600360578438035	"Hastkar_869"	NA	"Spring-like"	1
0.0886949139532121	0.0884386139185392	"Hastkar_870"	NA	"Autumn-like"	NA
0.0322270617960034	0.0609478880862121	"Hastkar_871"	NA	"Intermediate"	1
-0.0227266130982839	0.00199414976745649	"Hastkar_872"	NA	"Spring-like"	1
0.031610203986198	0.0136555086022739	"Hastkar_873"	NA	"Intermediate"	NA
0.0895366618070903	0.0691567159024602	"Hastkar_874"	NA	"Autumn-like"	NA
-0.0123595839956184	0.0122758924928711	"Hastkar_875"	NA	"Spring-like"	NA
0.00554719580573551	0.0159961594527745	"Hastkar_876"	NA	NA	2
0.0379408884472	0.0573322794594042	"Hastkar_877"	NA	"Intermediate"	NA
0.0353611824677424	0.0510641728962845	"Hastkar_878"	NA	"Intermediate"	1
0.0425291566429436	0.0658642096274365	"Hastkar_879"	NA	"Intermediate"	1
-0.0237398494780546	0.00236151429522816	"Hastkar_880"	NA	"Spring-like"	1
-0.0242201821534028	-0.00239245128040904	"Hastkar_881"	NA	"Spring-like"	NA
-0.0179715817362566	5.24133965157267e-05	"Hastkar_888"	NA	"Spring-like"	1
-0.0222734155394483	0.000283447180258293	"Hastkar_889"	NA	"Spring-like"	1
-0.0189026362613043	0.00261712241135579	"Hastkar_890"	NA	"Spring-like"	1
-0.0142425611425264	0.0060802627419915	"Hastkar_891"	NA	"Spring-like"	NA
-0.0224827968254948	0.00220823298335479	"Hastkar_892"	NA	"Spring-like"	NA
-0.00571399961554915	0.0107774918068628	"Hastkar_893"	NA	"Spring-like"	NA
